"ubm_h_st_id";"st_ref";"st_title";"st_instruction";"st_tp_id";"stat_id";"ubm_id";"derived_from_id";"ubm_vers_id";"ubm_obj_vers_id";"obj_vers_id";"s_id";"s_db_id";"s_usr_id";"s_ts";"m_db_id";"m_usr_id";"m_ts";"t_db_id";"t_usr_id";"t_ts";"ubm_ref";"ubm_order_no"
2111;"ST-401";"The following provisions apply with respect to an employee's request to review their own personnel record: •	The HR Manager shou";"The following provisions apply with respect to an employee's request to review their own personnel record: •	The HR Manager should coordinate the review of an employee's personnel record with the employee's immediate supervisor. •	A member of HR Department must be present while the employee reviews their personnel file. •	The employee may take notes, but may not remove, photocopy, deface or otherwise make notations on the documents in their personnel file unless authorized by state or local law. ";183;1;0;0;0;0;0;2111;3312;0;"2014-01-31 20:26:07.241";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";401
2113;"ST-402";"All information in employee personnel files is considered confidential.  This information should only be available to the HR Dep";"All information in employee personnel files is considered confidential.  This information should only be available to the HR Department, senior management personnel, supervisors or managers who are responsible for the employee, and the employee.  In all cases, the information is available on a “need to know” basis. ";183;1;0;0;0;0;0;2113;3312;0;"2014-01-31 20:27:21.065";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";402
2114;"ST-403";"The supervisor of the department to which an employee may be transferred should be allowed to review the employee's file with th";"The supervisor of the department to which an employee may be transferred should be allowed to review the employee's file with the approval of the HR Manager and the employee's immediate supervisor.";183;1;0;0;0;0;0;2114;3312;0;"2014-01-31 20:27:35.482";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";403
2116;"ST-404";"The Human Resources Manager shall oversee all responses to all reference requests.  No other employee, including a former employ";"The Human Resources Manager shall oversee all responses to all reference requests.  No other employee, including a former employee’s immediate supervisor, shall be authorized to respond independently without first obtaining approval from the Human Resources Manager.";183;1;0;0;0;0;0;2116;3312;0;"2014-01-31 20:28:51.647";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";404
2117;"ST-405";"All requests should be in writing, using company letterhead, indicating in that letter that the subject of the reference request";"All requests should be in writing, using company letterhead, indicating in that letter that the subject of the reference request has applied for a job.  Information is not to be provided over the phone.";183;1;0;0;0;0;0;2117;3312;0;"2014-01-31 20:29:06.192";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";405
2118;"ST-406";"The Human Resources Manager shall review all responses to ensure that: •	Only factual information about the employee’s job perfo";"The Human Resources Manager shall review all responses to ensure that: •	Only factual information about the employee’s job performance and qualifications for employment are included in the response.  At no time should a response include emotions, personal feelings, rumors, non-work-related comments or exaggerations.   •	If possible, it is important that some form of documentation or solid evidence supports all information provided in the response.   ";183;1;0;0;0;0;0;2118;3312;0;"2014-01-31 20:29:20.306";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";406
2119;"ST-407";"Retain a copy of all responses, including the contents of any oral response, in the former employee’s personnel file";"Retain a copy of all responses, including the contents of any oral response, in the former employee’s personnel file";183;1;0;0;0;0;0;2119;3312;0;"2014-01-31 20:29:34.904";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";407
2121;"ST-408";"Storage of archived personnel records should be maintained in the locked storage area of the building.  Access to this area will";"Storage of archived personnel records should be maintained in the locked storage area of the building.  Access to this area will be limited to the Business Model Manger, officers of the Company and the HR Manager";183;1;0;0;0;0;0;2121;3312;0;"2014-01-31 20:31:23.447";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";408
2122;"ST-409";"Non-permanent files should be stored in cardboard file boxes.  Each file box will be labeled on the front with the contents, dat";"Non-permanent files should be stored in cardboard file boxes.  Each file box will be labeled on the front with the contents, dates covered, and destruction date if applicable.  Permanent records will be maintained in metal fire-resistant file cabinets.";183;1;0;0;0;0;0;2122;3312;0;"2014-01-31 20:31:40.033";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";409
2123;"ST-410";"Files should be stored only in boxes with similar items, dates and retention periods.  This will allow easier access and purging";"Files should be stored only in boxes with similar items, dates and retention periods.  This will allow easier access and purging of records.  A general rule to keep in mind is that it is better to only half-fill a file box than to file dissimilar types of files in the same box.";183;1;0;0;0;0;0;2123;3312;0;"2014-01-31 20:31:57.56";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";410
2124;"ST-411";"The HR Manager should be responsible for categorizing and maintaining a listing of records maintained and the location (i.e. by ";"The HR Manager should be responsible for categorizing and maintaining a listing of records maintained and the location (i.e. by wall unit and shelf row number).";183;1;0;0;0;0;0;2124;3312;0;"2014-01-31 20:32:12.998";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";411
2125;"ST-412";"Maintain all files for as long as is necessary but only to the extent they serve a useful purpose or satisfy business or legal r";"Maintain all files for as long as is necessary but only to the extent they serve a useful purpose or satisfy business or legal requirements. Reference table in ADM101 Ex2 HR RECORDS RETENTION PERIODS. This table provides a guide to the typical business life of various documents.  The retention periods provided are suggested with federal requirements in mind.  Be sure to check with local and state authorities for specific record retention requirements.  ";183;1;0;0;0;0;0;2125;3312;0;"2014-01-31 20:32:31.037";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";412
2129;"ST-414";"A listing of file categories to be destroyed should be circulated to all managers thirty days before destruction for review and ";"A listing of file categories to be destroyed should be circulated to all managers thirty days before destruction for review and comment.  The actual listing of records destroyed will be maintained permanently for future reference.";183;1;0;0;0;0;0;2129;3312;0;"2014-01-31 20:34:27.542";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";414
2132;"ST-416";"All candidates for employment must fully complete, date and sign the standard Company Employment Application (HRG103 Ex1 EMPLOYM";"All candidates for employment must fully complete, date and sign the standard Company Employment Application (HRG103 Ex1 EMPLOYMENT APPLICATION).  A resume may be accepted in addition to the employment application.  The form should be completed in detail and signed by the applicant.  ";183;1;0;0;0;0;0;2132;3312;0;"2014-01-31 20:39:51.393";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";416
2133;"ST-417";"The company may investigate any portion of the requested information and may deny or later terminate the employment of anyone gi";"The company may investigate any portion of the requested information and may deny or later terminate the employment of anyone giving false or incomplete information.";183;1;0;0;0;0;0;2133;3312;0;"2014-01-31 20:40:07.282";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";417
2134;"ST-418";"It is essential that all applicants sign their employment application.  The signature provides specific protection for the compa";"It is essential that all applicants sign their employment application.  The signature provides specific protection for the company on several important terms and conditions.  ";183;1;0;0;0;0;0;2134;3312;0;"2014-01-31 20:40:20.374";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";418
2135;"ST-419";"The completed application and resume should be made part of the personnel file (see ADM101 PERSONNEL RECORDS) of those applicant";"The completed application and resume should be made part of the personnel file (see ADM101 PERSONNEL RECORDS) of those applicants accepted for employment.  Applications from applicants not selected for available openings should be maintained in an applicant file by the HR Manager for one (1) year and reviewed as suitable openings occur.";183;1;0;0;0;0;0;2135;3312;0;"2014-01-31 20:40:33.856";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";419
2137;"ST-420";"Complete contact information is required for most parts of the application in order to verify the applicant’s credentials during";"Complete contact information is required for most parts of the application in order to verify the applicant’s credentials during the background investigation";183;1;0;0;0;0;0;2137;3312;0;"2014-01-31 20:41:46.403";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";420
2138;"ST-421";"The Applicant should list the postion applied for and possible start date for employment.";"The Applicant should list the postion applied for and possible start date for employment.";183;1;0;0;0;0;0;2138;3312;0;"2014-01-31 20:41:59.689";3312;0;"2014-02-17 19:49:44.782";0;0;"";"";421
2139;"ST-422";"The application should include their name along with complete contact information including: mailing address, home and business ";"The application should include their name along with complete contact information including: mailing address, home and business phone numbers, and e-mail.	";183;1;0;0;0;0;0;2139;3312;0;"2014-01-31 20:42:15.969";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";422
2140;"ST-423";"Complete contact information is required in order to verify the applicant’s credentials during the background investigation.  Mo";"Complete contact information is required in order to verify the applicant’s credentials during the background investigation.  Most positions require a minimum of a high school education";183;1;0;0;0;0;0;2140;3312;0;"2014-01-31 20:42:28.951";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";423
2141;"ST-424";"Complete contact information is required in order to verify the applicant’s credentials during the background investigation.  If";"Complete contact information is required in order to verify the applicant’s credentials during the background investigation.  If the applicant has little work experience then list part-time jobs, volunteer work, or training classes taken instead of experience.";183;1;0;0;0;0;0;2141;3312;0;"2014-01-31 20:42:43.279";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";424
2142;"ST-425";"Complete contact information is required in order to verify the applicant’s credentials during the background investigation.";"Complete contact information is required in order to verify the applicant’s credentials during the background investigation.";183;1;0;0;0;0;0;2142;3312;0;"2014-01-31 20:42:56.271";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";425
2143;"ST-426";"The application should include the name, position, complete mailing address, and work and home phone numbers of at least three r";"The application should include the name, position, complete mailing address, and work and home phone numbers of at least three references, such as prior supervisors, who have firsthand knowledge of the candidate’s professional preparation and competence.  References from relatives are not acceptable";183;1;0;0;0;0;0;2143;3312;0;"2014-01-31 20:43:12.231";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";426
2145;"ST-427";"In order for the company to comply with federal government regulations regarding affirmative action requirements of section 503 ";"In order for the company to comply with federal government regulations regarding affirmative action requirements of section 503 of the Rehabilitation Act of 1973 to employ people without discrimination, it is necessary for the company to compile and maintain detailed information on each formal candidate for employment and those who are hired.  This information may include the candidate or employee's sex, race, handicap status and veteran's status including service during the Vietnam Era to satisfy the section 503 affirmative action requirements.";183;1;0;0;0;0;0;2145;3312;0;"2014-01-31 20:44:20.888";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";427
2147;"ST-428";"Once this data is collected, then the HRG103 Ex2 EMPLOYMENT APPLICATION SUPPLEMENT should be detached and kept as a separate, co";"Once this data is collected, then the HRG103 Ex2 EMPLOYMENT APPLICATION SUPPLEMENT should be detached and kept as a separate, confidential record, apart from regular personnel records.  NOTE: A pre-employment inquiry about a disability is allowed if required by another Federal law or regulation such as those applicable to disabled veterans and veterans of the Vietnam era.  Pre-employment inquiries about disabilities may be necessary under such laws to identify applicants or clients with disabilities in order to provide them with required special services. ";183;1;0;0;0;0;0;2147;3312;0;"2014-01-31 20:45:02.012";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";428
2148;"ST-429";"At the end of each year, the HR Manager should compile and tabulate the data collected to determine the diversity of the applica";"At the end of each year, the HR Manager should compile and tabulate the data collected to determine the diversity of the applicant pool versus those hired.	";183;1;0;0;0;0;0;2148;3312;0;"2014-01-31 20:45:24.26";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";429
2146;"ST-430";"Once this data is collected, then the HRG103 Ex2 EMPLOYMENT APPLICATION SUPPLEMENT should be detached and kept as a separate, co";"Once this data is collected, then the HRG103 Ex2 EMPLOYMENT APPLICATION SUPPLEMENT should be detached and kept as a separate, confidential record, apart from regular personnel records.  NOTE: A pre-employment inquiry about a disability is allowed if required by another Federal law or regulation such as those applicable to disabled veterans and veterans of the Vietnam era.  Pre-employment inquiries about disabilities may be necessary under such laws to identify applicants or clients with disabilities in order to provide them with required special services. ";183;1;0;0;0;0;0;2146;3312;0;"2014-01-31 20:44:36.744";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";430
2150;"ST-431";"The primary objective of this step in the hiring process is to make high-potential hires in order to increase the chance that th";"The primary objective of this step in the hiring process is to make high-potential hires in order to increase the chance that the training, wages paid, and hiring costs will eventually produce a return on the company’s investment.   The interview is a two-way street.  It provides the Business Model & HR Manager the opportunity to examine the candidate’s qualifications in order to determine their suitability for the position.  But it also provides the candidate the opportunity to find out the requirements for the position, to learn about the company, its people and the work environment, and to present their skills and experience in the best possible light. ";183;1;0;0;0;0;0;2150;3312;0;"2014-01-31 20:46:56.426";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";431
2151;"ST-432";"Business Model Managers and HR should be fair and consistent in the questions asked and the manner in which all candidates are t";"Business Model Managers and HR should be fair and consistent in the questions asked and the manner in which all candidates are treated.  The questions asked in the interview (see HRG104 Ex1 EMPLOYMENT INTERVIEW QUESTIONS) should address the candidates qualifications focusing on three criteria for selection: •	Longevity.  People tend to repeat past behaviors.  Candidates that remain in a job or at a company for years may be stable individuals and might indicate that the company will have time to earn a decent return.  Delve into areas where the candidate has spent more than three years in a single position without promotion.  Identify the reasons for leaving the last company. •	Career Progression.    A persons motivations, goals, and limitations can be identified through their progression through the ranks.  Ask the candidate to explain their career progression, to identify differences between lateral and vertical assignments, and to describe how they changed to adapt to the changing needs of their previous employer. •	Technical skills.  People tend to list a lot of skills implying proficiency that may not have been obtained.  Ask candidates to explain their technical strengths and weaknesses using a ranking for each skill listed.  What would they need in order to be better qualified for the position being applied for? ";183;1;0;0;0;0;0;2151;3312;0;"2014-01-31 20:47:11.969";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";432
2152;"ST-433";"Business Model Managers and HR should prepare for the interview process in advance.  Develop a list of questions, be familiar wi";"Business Model Managers and HR should prepare for the interview process in advance.  Develop a list of questions, be familiar with the job description, and read each resume before each interview.  ";183;1;0;0;0;0;0;2152;3312;0;"2014-01-31 20:47:29.513";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";433
2154;"ST-434";"The resume provides facts that can be used to launch interview questions and probe deeper into a candidates motivations.  Examin";"The resume provides facts that can be used to launch interview questions and probe deeper into a candidates motivations.  Examine the resume for: •	Gaps in employment •	Length of employment at a company or in a position •	Changes in industry •	Changes in title or salary •	Education or training attended •	Skills, awards or certifications received. ";183;1;0;0;0;0;0;2154;3312;0;"2014-01-31 20:48:47.753";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";434
2155;"ST-435";"Enter the known data from the resume into HRG104 Ex2 INTERVIEW FORM before the interview begins.  Then complete the form during ";"Enter the known data from the resume into HRG104 Ex2 INTERVIEW FORM before the interview begins.  Then complete the form during the interview.  Use the form as a guide to ask questions.  	NOTE: Any information collected and documented on the INTERVIEW FORM or as notes on a resume or EMPLOYMENT APPLICATION are “discoverable” documents that can be used in a lawsuit later.  Focus on the facts regarding the candidate’s talent, abilities and experience.  Avoid subjective comments based on the perception of the interviewer or discriminatory comments (see HRG104 Ex1 EMPLOYMENT INTERVIEW QUESTIONS). ";183;1;0;0;0;0;0;2155;3312;0;"2014-01-31 20:49:12.212";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";435
2157;"ST-436";"Telephone interviews should be used for all telephone-based positions as well as out-of-town candidates to determine if an in-pe";"Telephone interviews should be used for all telephone-based positions as well as out-of-town candidates to determine if an in-person interview is warranted.  ";183;1;0;0;0;0;0;2157;3312;0;"2014-01-31 20:50:14.531";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";436
2158;"ST-437";"Use the HRG104 Ex2 INTERVIEW FORM as a question guide.  This is especially helpful over the phone to keep the interview on track";"Use the HRG104 Ex2 INTERVIEW FORM as a question guide.  This is especially helpful over the phone to keep the interview on track.";183;1;0;0;0;0;0;2158;3312;0;"2014-01-31 20:50:30.049";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";437
2159;"ST-438";"Prepare to sell The Company.  Provide sources of information to prepare the candidate for the interview";"Prepare to sell The Company.  Provide sources of information to prepare the candidate for the interview";183;1;0;0;0;0;0;2159;3312;0;"2014-01-31 20:50:48.626";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";438
2161;"ST-439";"E-mail interviews should be used for all web or e-mail based positions.  They may provide a good indication of the candidates wr";"E-mail interviews should be used for all web or e-mail based positions.  They may provide a good indication of the candidates written skills.  ";183;1;0;0;0;0;0;2161;3312;0;"2014-01-31 20:52:25.46";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";439
2195;"ST-465";"The Business Model Manager and HR should be responsible for reviewing the results of all tests and investigations in order to se";"The Business Model Manager and HR should be responsible for reviewing the results of all tests and investigations in order to select the best candidate for hire, which must be approved by the President.  ";183;1;0;0;0;0;0;2195;3312;0;"2014-01-31 21:10:27.119";3312;0;"2014-02-17 19:49:44.785";0;0;"";"";465
2163;"ST-440";"Start with a warm introduction to build rapport, create a good first impression and open the communication.  For example, ask th";"Start with a warm introduction to build rapport, create a good first impression and open the communication.  For example, ask them something general about the weather, directions for parking, or a recent sporting event.  Use their outside interests or hobbies from their resume to find a common ground that you share with the candidate.  But since this is only an introduction, keep it brief.  Once the conversation start flowing switch to your first interview question.";183;1;0;0;0;0;0;2163;3312;0;"2014-01-31 20:53:45.308";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";440
2164;"ST-441";"Use the EMPLOYMENT INTERVIEW QUESTIONS and the INTERVIEW FORM as a question guide to keep the interview on track";"Use the EMPLOYMENT INTERVIEW QUESTIONS and the INTERVIEW FORM as a question guide to keep the interview on track";183;1;0;0;0;0;0;2164;3312;0;"2014-01-31 20:54:02.111";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";441
2166;"ST-442";"Balance the Interview time.  Spend the first 50% of the time on their resume, focus questions on them, and determine the candida";"Balance the Interview time.  Spend the first 50% of the time on their resume, focus questions on them, and determine the candidate’s suitability for employment.  Then, spend the remaining 50% of the time on selling them on the position and The Company.  Ask them if they have questions too.  A good candidate should have questions";183;1;0;0;0;0;0;2166;3312;0;"2014-01-31 20:54:36.468";3312;0;"2014-02-17 19:49:44.783";0;0;"";"";442
2167;"ST-443";"In-person interviews provide the opportunity to review physical factors and should be used for all positions.  Note the candidat";"In-person interviews provide the opportunity to review physical factors and should be used for all positions.  Note the candidate’s: •	Overall appearance, manners, and presentation •	Attitude, confidence, and personality •	Eye-contact, handshake, and posture •	Socialization, greeting, and interest in others •	Ability to express ideas, concepts, and information clearly ";183;1;0;0;0;0;0;2167;3312;0;"2014-01-31 20:54:52.139";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";443
2168;"ST-444";"The same person should interview each candidate and ask the same questions.  Describe the essential duties of the position and c";"The same person should interview each candidate and ask the same questions.  Describe the essential duties of the position and confirm that the candidate can perform these duties";183;1;0;0;0;0;0;2168;3312;0;"2014-01-31 20:55:08.591";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";444
2169;"ST-445";"If time permits, and the candidate appears to be suitable for the position, then offer them a tour of the work area.  Introduce ";"If time permits, and the candidate appears to be suitable for the position, then offer them a tour of the work area.  Introduce them to some of the people they may be working with to make them feel comfortable with The Company.";183;1;0;0;0;0;0;2169;3312;0;"2014-01-31 20:55:22.697";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";445
2170;"ST-446";"Close the interview by confirming that accepting the position is the next logical move in their career.  Thank them for their ti";"Close the interview by confirming that accepting the position is the next logical move in their career.  Thank them for their time and clarify the next step in the process.  Confirm the contact information on the resume and/or EMPLOYMENT APPLICATION.";183;1;0;0;0;0;0;2170;3312;0;"2014-01-31 20:55:37.642";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";446
2172;"ST-447";"For a newly created position, the supervisor should work with human resources to draft and approve a Job Description as per HRG1";"For a newly created position, the supervisor should work with human resources to draft and approve a Job Description as per HRG102 JOB DESCRIPTIONS procedure.  For replacements of existing positions, ";183;1;0;0;0;0;0;2172;3312;0;"2014-01-31 21:00:25.235";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";447
2173;"ST-448";"The HR Manager should review and be responsible for the PERSONNEL REQUISITION, interviewing and hiring information and documenta";"The HR Manager should review and be responsible for the PERSONNEL REQUISITION, interviewing and hiring information and documentation. The recruiting section of the PERSONNEL REQUISITION FORM should be completed with the method deemed most cost effective for properly filling the position.  All costs of want ads and agency fees should be itemized.  ";183;1;0;0;0;0;0;2173;3312;0;"2014-01-31 21:00:40.156";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";448
2175;"ST-449";"The Hiring Manager should work with the HR Manager in drafting want ads or summary job descriptions for use by employment agenci";"The Hiring Manager should work with the HR Manager in drafting want ads or summary job descriptions for use by employment agencies.  Screening criteria should be clearly listed in the summary description.  The HR Manager should post the summary description internally for a period of two weeks. ";183;1;0;0;0;0;0;2175;3312;0;"2014-01-31 21:01:53.261";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";449
2176;"ST-450";"Employees that wish to transfer or apply to an open position should be given first consideration.  However, the timing of any tr";"Employees that wish to transfer or apply to an open position should be given first consideration.  However, the timing of any transfer should be planned so that ongoing commitments are not jeopardized.  Employees interested in transfer opportunities should contact the HR Manager before interviewing with a Hiring Manager for another position.   Employees should discuss their desire to transfer with their current supervisor; however, this is not a requirement.  The Hiring Manager should contact the employee's current supervisor only after receiving the employee’s written consent ";183;1;0;0;0;0;0;2176;3312;0;"2014-01-31 21:02:07.24";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";450
2177;"ST-451";"If there are no internal candidates that meet the criteria, then the HR Manager should reviews applications on file and /or foll";"If there are no internal candidates that meet the criteria, then the HR Manager should reviews applications on file and /or follow-up with placement of the ad or selection of employment agencies for listing of the desired position outside The Company.";183;1;0;0;0;0;0;2177;3312;0;"2014-01-31 21:02:22.608";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";451
2196;"ST-466";"The Business Model Manager or HR should arrange an offer letter (see HRG101 Ex2 OFFER LETTER) for the selected candidate to noti";"The Business Model Manager or HR should arrange an offer letter (see HRG101 Ex2 OFFER LETTER) for the selected candidate to notify the candidate and to arrange a start date.  ";183;1;0;0;0;0;0;2196;3312;0;"2014-01-31 21:10:40.862";3312;0;"2014-02-17 19:49:44.785";0;0;"";"";466
2178;"ST-452";"The Hiring Manager and the HR Manager should coordinate which individuals will do the initial screening, interviewing and hiring";"The Hiring Manager and the HR Manager should coordinate which individuals will do the initial screening, interviewing and hiring of an applicant.  For positions that receive many applications, the applicants may be screened by either review of their resume, job application or a telephone interview.";183;1;0;0;0;0;0;2178;3312;0;"2014-01-31 21:02:36.523";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";452
2179;"ST-453";"The applicant pool should be screened using criteria from the Job Description in order to identify at least seven applicants for";"The applicant pool should be screened using criteria from the Job Description in order to identify at least seven applicants for any given job. ";183;1;0;0;0;0;0;2179;3312;0;"2014-01-31 21:02:52.562";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";453
2180;"ST-454";"The HR Manager should notify the applicants who are not selected for an Interview";"The HR Manager should notify the applicants who are not selected for an Interview";183;1;0;0;0;0;0;2180;3312;0;"2014-01-31 21:03:05.907";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";454
2182;"ST-455";"Selected candidates should then be invited into the office for interviewing.  An applicant interview list should be created and ";"Selected candidates should then be invited into the office for interviewing.  An applicant interview list should be created and forwarded to the Hiring Manager and/or each interviewer.  For technical or management positions, the interview team may conduct second or third interviews if necessary.";183;1;0;0;0;0;0;2182;3312;0;"2014-01-31 21:04:21.092";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";455
2183;"ST-456";"All candidates for employment should fully complete, date and sign the standard Company Employment Application as per procedure ";"All candidates for employment should fully complete, date and sign the standard Company Employment Application as per procedure HRG103 EMPLOYMENT APPLICATIONS).  A resume may be accepted in addition to the employment application.  The form should be completed in detail and signed by the applicant.  ";183;1;0;0;0;0;0;2183;3312;0;"2014-01-31 21:04:36.726";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";456
2184;"ST-457";"All employees that will be interviewing applicants should be familiar with suggested interviewing techniques and permissible que";"All employees that will be interviewing applicants should be familiar with suggested interviewing techniques and permissible questions that can be asked of a candidate as per HRG104 INTERVIEWING APPLICANTS.  Employees should discuss any questions with the HR Manager before the interviewing session begins.";183;1;0;0;0;0;0;2184;3312;0;"2014-01-31 21:04:54.363";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";457
2186;"ST-458";"For certain positions and under certain circumstances a physical examination may be required before employment.  A company appoi";"For certain positions and under certain circumstances a physical examination may be required before employment.  A company appointed physician at the company’s expense should conduct this physical examination.  Otherwise, employment and assignment should be conditional pending the receipt of a satisfactory physician's report.";183;1;0;0;0;0;0;2186;3312;0;"2014-01-31 21:06:09.147";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";458
2187;"ST-459";"There may be times when it is necessary to screen and test an employee to determine what risks the company may assume with emplo";"There may be times when it is necessary to screen and test an employee to determine what risks the company may assume with employment of the individual.  Screening and testing for security reasons and for drug or alcohol abuse may be required";183;1;0;0;0;0;0;2187;3312;0;"2014-01-31 21:06:22.964";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";459
2188;"ST-460";"Personnel with a disability, which would affect their ability to take a particular test, shall advise Human Resources so that a ";"Personnel with a disability, which would affect their ability to take a particular test, shall advise Human Resources so that a suitable accommodation can be arranged.  Medical documentation may be requested from the employee concerning a special request.";183;1;0;0;0;0;0;2188;3312;0;"2014-01-31 21:06:38.292";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";460
2190;"ST-461";"The Human Resources Manager shall conduct a background investigation on all finalist job applicants before extending an offer of";"The Human Resources Manager shall conduct a background investigation on all finalist job applicants before extending an offer of employment.  Background checks protect the security, safety, and health of employees, clients, and others, as well safeguard the assets and resources of The Company";183;1;0;0;0;0;0;2190;3312;0;"2014-01-31 21:07:52.775";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";461
2191;"ST-462";"The Human Resources Manager should review all investigation reports for all final applicants before presentation to the hiring m";"The Human Resources Manager should review all investigation reports for all final applicants before presentation to the hiring manager, and the President, as appropriate.  ";183;1;0;0;0;0;0;2191;3312;0;"2014-01-31 21:08:08.336";3312;0;"2014-02-17 19:49:44.784";0;0;"";"";462
2192;"ST-463";"If the results of the background investigation uncover criminal records, the HR Manager should consult with Legal Counsel to det";"If the results of the background investigation uncover criminal records, the HR Manager should consult with Legal Counsel to determine the candidate’s appropriateness for employment.  In determining whether criminal convictions or other derogatory information should preclude applicants from being hired, The Company should consider the number, nature, gravity, frequency, and job-relatedness of any records, along with the probability for rehabilitation.   ";183;1;0;0;0;0;0;2192;3312;0;"2014-01-31 21:08:22.382";3312;0;"2014-02-17 19:49:44.785";0;0;"";"";463
2193;"ST-464";"Results of background investigations should remain confidential and be shared only on an as needed basis. The results of backgro";"Results of background investigations should remain confidential and be shared only on an as needed basis. The results of background investigations obtained prior to or after hiring an employee should be held in an applicant file or job requisition file and not a personnel file.   Sensitive information may be obtained during the investigation and therefore, should be separated and controlled apart from the standard personnel records.";183;1;0;0;0;0;0;2193;3312;0;"2014-01-31 21:09:19.607";3312;0;"2014-02-17 19:49:44.785";0;0;"";"";464
2197;"ST-467";"Upon acceptance of the offer, the HR Manager should be responsible for notifying all other candidates that were interviewed that";"Upon acceptance of the offer, the HR Manager should be responsible for notifying all other candidates that were interviewed that the Company has filled the position.";183;1;0;0;0;0;0;2197;3312;0;"2014-01-31 21:10:59.42";3312;0;"2014-02-17 19:49:44.785";0;0;"";"";467
2198;"ST-468";"The Hiring Manager should then complete the HRG101 Ex3 PERSONNEL CHANGE NOTICE FORM and route to HR Manager and accounting for p";"The Hiring Manager should then complete the HRG101 Ex3 PERSONNEL CHANGE NOTICE FORM and route to HR Manager and accounting for payroll set-up";183;1;0;0;0;0;0;2198;3312;0;"2014-01-31 21:11:13.264";3312;0;"2014-02-17 19:49:44.785";0;0;"";"";468
2199;"ST-469";"During the first ninety (90) days of employment, the Company and the new employee are given an opportunity to evaluate whether t";"During the first ninety (90) days of employment, the Company and the new employee are given an opportunity to evaluate whether the employment relationship should continue.  Before the end of this ninety (90) day period, the employee should be notified of their future employment status by their management.   If, during or at the conclusion of the ninety (90) day probationary period, either the Company or the employee believes that employment should not continue, separation from employment should follow immediately ";183;1;0;0;0;0;0;2199;3312;0;"2014-01-31 21:11:31.702";3312;0;"2014-02-17 19:49:44.785";0;0;"";"";469
